deltaQ (pC),deltaM (g),deltaT (s),mass jump indices,mid plateau indices,trial
-0.49052000000000007,0.04500000000000015,8.27951979637146,877.0,888.0,1114_350ulm_n2.5V_ni_10cm_02.csv
-0.47916000000000025,0.050000000000000044,7.587496519088745,899.0,910.0,1114_350ulm_n2.5V_ni_10cm_02.csv
-0.39273999999999987,0.04799999999999982,7.93300724029541,922.0,933.0,1114_350ulm_n2.5V_ni_10cm_02.csv
-0.4324399999999997,0.04800000000000004,7.932005405426025,945.0,956.0,1114_350ulm_n2.5V_ni_10cm_02.csv
-0.50685,0.04699999999999993,7.933520317077637,968.0,980.0,1114_350ulm_n2.5V_ni_10cm_02.csv
-0.509529999999998,0.04700000000000015,8.27849721908575,992.0,1004.0,1114_350ulm_n2.5V_ni_10cm_02.csv
-0.4558,0.04600000000000004,8.624496936798039,1017.0,1028.0,1114_350ulm_n2.5V_ni_10cm_02.csv
-0.42168000000000205,0.04699999999999993,7.934496641159058,1040.0,1052.0,1114_350ulm_n2.5V_ni_10cm_02.csv
-0.43615000000000137,0.04699999999999993,8.278515100479126,1064.0,1089.0,1114_350ulm_n2.5V_ni_10cm_02.csv
-0.4801852000000001,0.043,0.0,93.0,105.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4134182599999999,0.05,8.624518394470215,118.0,130.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.51883988,0.04999999999999999,8.624547243118286,143.0,156.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.43119510000000005,0.04600000000000001,8.96752119064331,169.0,182.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4231340000000001,0.04799999999999999,8.96799921989441,195.0,207.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.425821,0.046999999999999986,8.623003482818604,220.0,232.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.23482300000000045,0.04800000000000004,8.2759850025177,244.0,255.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.25383999999999984,0.04999999999999999,7.93498587608336,267.0,278.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.33982899999999994,0.044999999999999984,7.934494972229004,290.0,301.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.44091200000000086,0.04899999999999999,7.933007717132583,313.0,324.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5043699999999998,0.050000000000000044,7.934494733810425,336.0,348.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5023020000000002,0.04799999999999993,8.278006076812758,360.0,372.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4297460000000006,0.04600000000000004,8.278522014617906,384.0,396.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.44401199999999985,0.04600000000000004,8.278984546661377,408.0,420.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4264429999999999,0.04699999999999993,8.279985666275024,432.0,444.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5223560000000003,0.049000000000000044,8.277523756027222,456.0,467.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4088730000000007,0.04700000000000004,7.934986352920561,479.0,491.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4872120000000013,0.04499999999999993,8.279985189437838,503.0,515.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.46736800000000045,0.04700000000000004,8.624499082565308,528.0,540.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4417360000000006,0.04699999999999993,8.624751806259155,553.0,566.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4828720000000004,0.049000000000000044,8.970493555068913,579.0,592.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.481425999999999,0.049000000000000044,8.969984054565487,605.0,617.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.40577099999999966,0.04600000000000004,8.280985355377197,629.0,640.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.496929999999999,0.04599999999999982,7.928496360778837,652.0,663.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5260800000000021,0.04800000000000004,7.586521148681612,674.0,685.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.45309999999999917,0.04800000000000004,7.933495759963989,697.0,708.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.28298000000000023,0.04600000000000004,7.933517217636108,720.0,731.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4479400000000009,0.04899999999999993,7.932009935379028,743.0,755.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.42893000000000114,0.04800000000000004,8.621519565582275,768.0,780.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5149099999999986,0.04899999999999993,8.623221635818481,793.0,805.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.48990000000000045,0.050000000000000044,8.62300968170166,818.0,830.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5246300000000002,0.04800000000000004,8.278008222579956,842.0,853.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5171799999999998,0.04499999999999993,7.930513143539429,865.0,876.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.30634999999999835,0.04600000000000004,7.933519601821899,888.0,900.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4373999999999967,0.04800000000000004,8.622007608413696,913.0,925.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.2654099999999957,0.04800000000000004,8.622008562088013,938.0,951.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4766699999999986,0.04899999999999993,8.967519760131836,964.0,976.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.4344999999999999,0.04800000000000004,8.625011444091797,989.0,1001.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.484729999999999,0.04899999999999993,8.27949571609497,1013.0,1025.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5318599999999947,0.04899999999999993,8.624022960662842,1038.0,1049.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5118200000000002,0.04600000000000004,7.934983015060425,1061.0,1073.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5103700000000018,0.04800000000000004,8.279985189437866,1085.0,1110.0,1114_350ulm_n2.5V_ni_10cm_03.csv
-0.5111919,0.046,0.0,114.0,125.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5161524,0.048,7.9345011711120605,137.0,149.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4743982,0.046999999999999986,8.277496814727783,161.0,174.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5364102000000002,0.048000000000000015,8.969984769821167,187.0,200.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4785320000000004,0.04799999999999999,8.96800684928894,213.0,224.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5204940000000002,0.04200000000000004,7.935498952865601,236.0,248.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.259833,0.056999999999999995,8.278022766113281,260.0,272.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.22221500000000027,0.046999999999999986,8.279990911483765,284.0,296.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5031319999999999,0.043999999999999984,8.622984647750869,309.0,321.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4520749999999998,0.04999999999999999,8.279228448867798,333.0,346.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4452530000000001,0.04600000000000004,9.313002586364732,360.0,372.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5302069999999999,0.051999999999999935,8.623494148254395,385.0,397.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5417870000000002,0.051000000000000045,8.277495622634888,409.0,421.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.44339300000000037,0.04700000000000004,8.279985189437866,433.0,445.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4324369999999993,0.04899999999999993,8.27852749824524,457.0,469.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4297469999999999,0.051000000000000045,8.280005931854248,481.0,492.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4735719999999972,0.04499999999999993,7.933497428894043,504.0,515.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.48494100000000095,0.04600000000000004,7.9345197677612305,527.0,539.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5186340000000005,0.049000000000000044,8.27949857711792,551.0,564.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.45476000000000205,0.04999999999999993,9.314980506896973,578.0,590.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.44132699999999936,0.04999999999999993,8.624984741210938,603.0,614.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4340899999999994,0.04700000000000015,7.935010671615601,626.0,637.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5033329999999996,0.04600000000000004,7.936985969543457,649.0,660.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4992000000000001,0.04399999999999982,7.930008411407499,672.0,685.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5339299999999998,0.051000000000000156,8.967491626739445,698.0,710.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4452499999999997,0.04800000000000004,8.624004364013729,723.0,735.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5076800000000006,0.04499999999999993,8.277985334396334,747.0,759.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.43862999999999985,0.04800000000000004,8.623007535934448,772.0,784.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.44918000000000013,0.04999999999999982,8.277009963989258,796.0,808.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4336700000000011,0.049000000000000155,8.622007131576538,821.0,832.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5479900000000004,0.050000000000000044,7.931030511856079,844.0,855.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4789499999999993,0.04999999999999982,7.9327404499053955,867.0,878.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.349969999999999,0.04600000000000004,7.9340057373046875,890.0,901.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.41507000000000005,0.04699999999999993,7.93198561668396,913.0,924.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4440099999999987,0.04800000000000004,7.930537462234554,936.0,949.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.43884999999999863,0.049000000000000155,8.968516826629582,962.0,975.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.5070499999999996,0.04799999999999982,8.969007015228271,988.0,999.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.3263999999999996,0.04500000000000015,7.590008497238159,1010.0,1021.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4688100000000013,0.04600000000000004,7.589004278182983,1032.0,1043.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.45146000000000086,0.04999999999999982,7.934496641159058,1055.0,1068.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.45249000000000095,0.04600000000000004,8.969004392623901,1081.0,1106.0,1114_350ulm_n2.5V_ni_10cm_04.csv
-0.4729502499999999,0.051,0.0,115.0,128.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.304276,0.051,8.968487977981567,141.0,153.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.41837899999999983,0.045,8.278980255126953,165.0,176.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4010159999999998,0.04600000000000001,7.934002876281738,188.0,200.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.45599999999999996,0.04799999999999999,8.27900505065918,212.0,223.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.3642190000000003,0.05299999999999999,7.933008909225464,235.0,245.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.3987419999999995,0.04999999999999999,7.242998361587524,256.0,267.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.46178399999999975,0.051000000000000045,7.58649468421936,278.0,290.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.46943800000000024,0.04899999999999999,8.279510021209717,302.0,315.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.3939880000000011,0.04299999999999998,8.96950101852417,328.0,340.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.39997999999999934,0.05800000000000005,8.624496698379517,353.0,365.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4177589999999993,0.04599999999999993,8.624496221542358,378.0,390.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.32163699999999906,0.049000000000000044,8.280488967895508,402.0,414.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.36959300000000006,0.04600000000000004,8.280497074127197,426.0,437.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4146560000000008,0.041999999999999926,7.934980869293213,449.0,462.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4438019999999998,0.05800000000000005,8.969979047775269,475.0,488.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.42003000000000057,0.04699999999999993,9.315977096557617,502.0,514.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4008050000000001,0.04800000000000004,8.626001358032227,527.0,539.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4233400000000014,0.05799999999999994,8.62049388885498,552.0,564.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.45062999999999853,0.040000000000000036,8.278489589691162,576.0,587.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4566100000000013,0.051999999999999935,7.934008598327637,599.0,610.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4034899999999997,0.04500000000000015,7.587518215179443,621.0,631.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.2993199999999998,0.04899999999999993,7.242520093917818,642.0,653.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.37125000000000163,0.04800000000000004,7.588516235351619,664.0,676.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4303600000000003,0.04699999999999993,8.279488801956148,688.0,700.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4634400000000003,0.04299999999999993,8.623512029647856,713.0,725.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4692299999999996,0.052000000000000046,8.624502182006779,738.0,750.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.382200000000001,0.04800000000000004,8.27900719642642,762.0,773.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.43451000000000306,0.050999999999999934,7.933517932891846,785.0,797.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.24784000000000006,0.04700000000000015,8.624016761779785,810.0,822.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.39894999999999925,0.04999999999999982,8.279495239257812,834.0,847.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.43699000000000154,0.051000000000000156,8.969977617263794,860.0,872.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.40472999999999715,0.04299999999999993,8.624980211257935,885.0,898.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.2887699999999995,0.050999999999999934,8.969007015228271,911.0,923.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.45145000000000124,0.049000000000000155,8.624488353729248,936.0,947.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.37704000000000093,0.04599999999999982,7.932002067565918,959.0,971.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4745899999999992,0.05300000000000016,8.27800440788269,983.0,994.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.3962600000000016,0.04600000000000004,7.588012218475342,1005.0,1015.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.3849000000000018,0.04799999999999982,7.243000745773315,1026.0,1037.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.4638499999999972,0.04800000000000004,7.933507442474365,1049.0,1061.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.28773999999999944,0.04800000000000004,8.277522802352905,1073.0,1098.0,1114_350ulm_n2V_ni_10cm_02.csv
-0.37910389999999994,0.048,0.0,107.0,120.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.44876460000000007,0.05499999999999999,8.96948766708374,133.0,144.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.24288319999999985,0.05,7.934981346130371,156.0,168.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4688150000000002,0.05399999999999999,8.278509855270386,180.0,192.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4729490000000003,0.04400000000000001,8.622021675109863,205.0,217.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3354879999999998,0.04299999999999998,8.279004335403442,229.0,241.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.23564700000000016,0.049000000000000044,8.278517723083496,253.0,265.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4003930000000002,0.046999999999999986,8.625004529952989,278.0,290.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3452010000000003,0.05299999999999999,8.62202095985414,303.0,315.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4123839999999994,0.046999999999999986,8.624001264572144,328.0,340.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3383830000000003,0.049000000000000044,8.62302541732788,353.0,364.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.2292379999999996,0.04399999999999993,7.930981874465942,376.0,387.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.45372699999999977,0.049000000000000044,7.589983224868774,398.0,408.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3757940000000026,0.04700000000000004,7.244983434677124,419.0,430.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4812200000000004,0.04699999999999993,7.589982271194458,441.0,453.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.44752599999999987,0.04700000000000004,8.625202894210815,466.0,478.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.38489099999999965,0.04799999999999993,8.624534368515015,491.0,504.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.44565700000000064,0.051000000000000045,9.315513372421265,518.0,530.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.47749999999999915,0.04800000000000004,8.276000738143921,542.0,553.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.48286999999999836,0.04699999999999993,7.933511257171631,565.0,577.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.39564999999999984,0.04999999999999993,8.278002738952637,589.0,601.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4010099999999994,0.04600000000000004,8.623512506484985,614.0,625.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4346999999999994,0.04800000000000004,7.932514905929594,637.0,649.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4605399999999982,0.04699999999999993,8.277491331100407,661.0,673.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3840600000000016,0.050000000000000044,8.278007984161405,685.0,697.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3886099999999999,0.04899999999999993,8.624212980270386,710.0,722.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.42395999999999745,0.049000000000000155,8.623490810394287,735.0,748.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.39728999999999814,0.04299999999999993,8.968507528305054,761.0,772.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.47502000000000066,0.050000000000000044,7.589498043060303,783.0,794.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3346700000000027,0.04800000000000004,7.590006351470947,805.0,816.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4309900000000013,0.04899999999999993,7.934004545211792,828.0,840.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.27224000000000004,0.050999999999999934,8.279003858566227,852.0,865.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.20940000000000225,0.04700000000000015,8.969489812851009,878.0,891.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.47026000000000323,0.04999999999999982,8.970023393630981,904.0,916.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.46033999999999864,0.04800000000000004,8.278023958206177,928.0,939.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3770300000000013,0.04700000000000015,7.927000045776367,951.0,963.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.41755999999999815,0.04499999999999993,8.620000123977661,976.0,988.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3948199999999993,0.050999999999999934,8.277002096176147,1000.0,1011.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.3803500000000035,0.04899999999999993,7.932033061981201,1023.0,1035.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4748100000000015,0.051000000000000156,8.622007369995174,1048.0,1061.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.48164999999999836,0.052000000000000046,8.968488454818669,1074.0,1099.0,1114_350ulm_n2V_ni_10cm_03.csv
-0.4671618799999999,0.051,0.0,107.0,119.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4506255000000001,0.045000000000000005,8.624001264572144,132.0,144.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.3813770000000001,0.04899999999999999,8.622534990310669,157.0,168.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.2924929999999999,0.04600000000000001,7.933980703353882,180.0,191.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.3857179999999998,0.05199999999999999,7.588004112243652,202.0,213.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4475229999999999,0.045999999999999985,7.933513402938843,225.0,237.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4291279999999995,0.052000000000000046,8.624202251434326,250.0,263.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4826649999999999,0.04799999999999999,9.313000440597534,277.0,290.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.38158199999999987,0.046999999999999986,8.968999862670884,303.0,314.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4078379999999999,0.05099999999999999,7.9330074787140035,326.0,337.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.39708599999999983,0.04200000000000004,7.934005737304673,349.0,361.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.38137800000000066,0.04699999999999993,8.278496980667128,373.0,385.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.39026799999999984,0.052000000000000046,8.281005382537842,397.0,408.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.415068999999999,0.04700000000000004,7.589032888412476,419.0,431.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.44401000000000046,0.04799999999999993,8.279999732971191,443.0,456.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4535260000000001,0.049000000000000044,8.970007419586182,469.0,482.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.38385800000000003,0.04499999999999993,8.969979286193848,495.0,507.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.45972100000000005,0.049000000000000044,8.280513763427734,519.0,531.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4237599999999997,0.041000000000000036,8.620498180389404,544.0,555.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4163200000000007,0.052999999999999936,7.930514335632324,567.0,578.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.2945700000000002,0.04600000000000004,7.587510824203491,589.0,600.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.3600899999999996,0.052999999999999936,7.586546421051025,611.0,623.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.31998000000000104,0.04400000000000004,8.278514385223389,635.0,648.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.40804999999999936,0.04899999999999993,8.969487428665161,661.0,674.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4287200000000002,0.051000000000000156,8.966513395309448,687.0,698.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.3892300000000013,0.04400000000000004,7.933001279830933,710.0,721.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.46902000000000044,0.051999999999999824,7.933730602264433,733.0,745.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4599300000000035,0.04800000000000004,8.278028249740572,757.0,769.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.436160000000001,0.050999999999999934,8.624000072479248,782.0,794.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.47956999999999894,0.04800000000000004,8.278510332107544,806.0,818.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.3886200000000031,0.04700000000000015,8.624511480331421,831.0,843.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.38323999999999714,0.04999999999999982,8.625215291976929,856.0,868.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.38510000000000133,0.05400000000000005,8.624516248703003,881.0,893.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4826599999999992,0.04499999999999993,8.623998880386353,906.0,919.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4675699999999985,0.04800000000000004,8.96802544593811,932.0,943.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.42582000000000164,0.04400000000000004,7.934981822967529,955.0,965.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.41754999999999853,0.04699999999999993,7.240521430969238,976.0,987.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.39957000000000065,0.050000000000000044,7.58798265457159,998.0,1010.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.259640000000001,0.04899999999999993,8.280007123947087,1022.0,1035.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.4142499999999991,0.050000000000000044,8.968509912490902,1048.0,1061.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.3778599999999983,0.04100000000000015,9.31300234794611,1075.0,1100.0,1114_350ulm_n2V_ni_10cm_04.csv
-0.641005,0.044,0.0,103.0,114.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.638938,0.047,7.935007333755493,126.0,137.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.6538213000000002,0.047000000000000014,7.934495210647576,149.0,161.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.6517545,0.04799999999999999,8.624518156051643,174.0,187.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.6321149999999998,0.047000000000000014,8.967496395111084,200.0,212.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.5734110000000001,0.04899999999999996,8.623009443283081,225.0,238.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.6457600000000001,0.04700000000000004,8.968494176864624,251.0,262.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.6368710000000011,0.04799999999999999,7.93303012847899,274.0,285.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.6525820000000007,0.04899999999999999,7.9344975948334024,297.0,308.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.6426590000000001,0.046999999999999986,7.587030172347994,319.0,330.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.4402909999999993,0.04500000000000004,7.934005975723281,342.0,354.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.5531499999999996,0.04799999999999993,8.278517723083482,366.0,377.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.545922,0.04700000000000004,7.934009075164809,389.0,400.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.5362019999999994,0.050000000000000044,7.934516429901123,412.0,425.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.5899479999999997,0.04699999999999993,8.968525171279907,438.0,451.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.6288099999999996,0.050000000000000044,8.970983028411865,464.0,476.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.6755190000000013,0.04700000000000004,8.279521942138672,488.0,499.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.606066000000002,0.04899999999999993,7.934007167816162,511.0,523.0,1114_350ulm_n3.5V_ni_10cm_02.csv
-0.5390960000000007,0.04700000000000004,8.280512571334867,535.0,547.0,1114_350ulm_n3.5V_ni_10cm_02.csv
