deltaQ (pC),deltaM (g),time (s),mass jump indices,mid plateau indices,trial
-0.11017499999999991,0.04200000000000004,347.22340726852417,1007.0,1018.0,1120_350ulm_sfnewg_11gaSSethc_10cm_02.csv
-0.07234699999999972,0.04200000000000004,354.4683926105499,1028.0,1040.0,1120_350ulm_sfnewg_11gaSSethc_10cm_02.csv
-0.11885499999999993,0.04499999999999993,362.39989137649536,1051.0,1062.0,1120_350ulm_sfnewg_11gaSSethc_10cm_02.csv
-0.14635100000000012,0.04300000000000015,369.9893870353699,1073.0,1098.0,1120_350ulm_sfnewg_11gaSSethc_10cm_02.csv
-0.11782369999999998,0.042,34.66492295265198,101.0,113.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.16784700000000002,0.041,42.253949880599976,123.0,135.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.15606490000000012,0.047,50.18843150138855,146.0,158.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.13911469999999998,0.04299999999999998,57.7784149646759,168.0,180.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.16722700000000001,0.04400000000000001,65.36839890480042,190.0,202.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.10418115000000006,0.04500000000000001,72.95938205718994,212.0,224.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.17198150000000012,0.044999999999999984,80.54936456680298,234.0,245.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.0843374,0.045999999999999985,87.79534888267517,255.0,267.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.09033130000000011,0.041000000000000036,95.3843593597412,277.0,289.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.17363489999999993,0.04299999999999998,102.97337555885316,299.0,311.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.17074079999999991,0.044999999999999984,110.9073929786682,322.0,335.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.14696909999999974,0.04500000000000004,119.1868860721588,346.0,359.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.15151670000000017,0.04799999999999993,127.46637511253356,370.0,383.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
